# Symbol CRCs demanded by the stock Motorola Razr Fold vendor_dlkm modules.
# Extracted from the __versions section of all 328 modules of MMI-W3WB36.36-48-5.
# A module loads only if a provider exports the symbol with exactly this CRC, so every
# row whose provider is 'vmlinux' is a hard constraint on the kernel we build.
# provider: vmlinux = the stock kernel exports it
#           module  = another vendor module exports it
#           unknown = neither (the stock kernel lacks it too, so not a regression)
# columns: crc<TAB>symbol<TAB>provider<TAB>importer-count<TAB>example-importers
0xebe7a64f	sps_connect	module	1	qce50_dlkm.ko
0xc9e5f60f	sps_deregister_bam_device	module	1	qce50_dlkm.ko
0x4307aada	sps_disconnect	module	1	qce50_dlkm.ko
0x14753fe2	sps_free_endpoint	module	1	qce50_dlkm.ko
0xd0e7e873	sps_get_config	module	1	qce50_dlkm.ko
0xcd8e75a6	sps_pipe_reset	module	1	qce50_dlkm.ko
0x7a56421e	sps_register_bam_device	module	1	qce50_dlkm.ko
0xef6802f1	sps_register_event	module	1	qce50_dlkm.ko
0x9d703ace	sps_transfer	module	1	qce50_dlkm.ko
0xc3a96060	sps_transfer_one	module	1	qce50_dlkm.ko
0x14eed713	stm_data_write	module	1	stm_p_ost.ko
0x8e35190d	stm_register_device	module	1	coresight-stm.ko
0xe6a89596	stm_register_protocol	module	1	stm_p_ost.ko
0xd77c27a1	stm_source_register_device	module	3	stm_console.ko,stm_ftrace.ko
0xc9c8ab5a	stm_source_unregister_device	module	3	stm_console.ko,stm_ftrace.ko
0xbfae5e92	stm_source_write	module	3	stm_console.ko,stm_ftrace.ko
0xc4f22e18	stm_unregister_device	module	1	coresight-stm.ko
0xba8386d0	stm_unregister_protocol	module	1	stm_p_ost.ko
0xffb06328	subsystem_sleep_debug_enable	module	1	sys_pm_vx.ko
0xefd0755d	swr_connect_port	module	10	bt_fm_swr.ko,qmp_dlkm.ko
0xc8fae165	swr_connect_port_v2	module	1	simple_amp_dlkm.ko
0x3b9ad0fc	swr_device_down	module	1	swr_ctrl_dlkm.ko
0x9891dbcd	swr_device_handle_interrupt	module	1	swr_ctrl_dlkm.ko
0x3b9ad0fc	swr_device_up	module	1	swr_ctrl_dlkm.ko
0x0742b3f3	swr_device_wakeup_unvote	module	5	swr_haptics_dlkm.ko,wcd9378_dlkm.ko
0x0742b3f3	swr_device_wakeup_vote	module	5	swr_haptics_dlkm.ko,wcd9378_dlkm.ko
0x30c2adf8	swr_disconnect_port	module	11	bt_fm_swr.ko,qmp_dlkm.ko
0x6efcbdd4	swr_driver_register	module	11	bt_fm_swr.ko,qmp_dlkm.ko
0xe5343bee	swr_driver_unregister	module	11	bt_fm_swr.ko,qmp_dlkm.ko
0xe2af5b7b	swr_get_logical_dev_num	module	15	bt_fm_swr.ko,qmp_dlkm.ko
0x6a0681e7	swr_init_port_params	module	7	qmp_dlkm.ko,swr_dmic_dlkm.ko
0x170d988e	swr_master_add_boarddevices	module	1	swr_ctrl_dlkm.ko
0x1a0649f3	swr_port_response	module	1	swr_ctrl_dlkm.ko
0x5e6b9976	swr_read	module	10	bt_fm_swr.ko,simple_amp_dlkm.ko
0xb8dbc287	swr_register_master	module	1	swr_ctrl_dlkm.ko
0x3c5cd0d0	swr_remove_device	module	8	swr_dmic_dlkm.ko,swr_haptics_dlkm.ko
0x6d60e951	swr_remove_from_group	module	2	wsa883x_dlkm.ko,wsa884x_dlkm.ko
0x3b9ad0fc	swr_reset_device	module	1	swr_ctrl_dlkm.ko
0x79015778	swr_set_device_group	module	3	swr_ctrl_dlkm.ko,wsa883x_dlkm.ko
0x610d4ef8	swr_slvdev_datapath_control	module	11	bt_fm_swr.ko,qmp_dlkm.ko
0x170d988e	swr_unregister_master	module	1	swr_ctrl_dlkm.ko
0x831671a4	swr_write	module	9	bt_fm_swr.ko,simple_amp_dlkm.ko
0x1400e062	swrm_wcd_notify	module	5	lpass_bt_swr_dlkm.ko,lpass_cdc_rx_macro_dlkm.ko
0xceb6ca47	synx_async_wait	module	1	camera.ko
0xceb6ca47	synx_cancel_async_wait	module	1	camera.ko
0x748cdacc	synx_create	module	3	camera.ko,msm_drm.ko
0x5e9b97cd	synx_enable_resources	module	2	msm_drm.ko,msm_kgsl.ko
0x700700ee	synx_get_status	module	1	msm-eva.ko
0x5e9b97cd	synx_hwfence_enable_resources	module	1	synx-driver.ko
0x9e6fc681	synx_hwfence_init_interops	module	1	synx-driver.ko
0x33254d8a	synx_hwfence_init_ops	module	1	synx-driver.ko
0x7bd39412	synx_hwfence_initialize	module	1	synx-driver.ko
0xdd8aa364	synx_hwfence_recover	module	1	synx-driver.ko
0x10b058be	synx_import	module	4	camera.ko,msm-eva.ko
0x7bd39412	synx_initialize	module	4	camera.ko,msm-eva.ko
0xdd8aa364	synx_recover	module	3	camera.ko,msm-eva.ko
0x700700ee	synx_release	module	4	camera.ko,msm-eva.ko
0xa15fdef5	synx_signal	module	4	camera.ko,msm-eva.ko
0x1403f625	synx_uninitialize	module	4	camera.ko,msm-eva.ko
0x298cc99c	synx_wait	module	1	msm-eva.ko
0xee132fcc	sysstats_register_kgsl_stats_cb	module	1	msm_kgsl.ko
0xd272d446	sysstats_unregister_kgsl_stats_cb	module	1	msm_kgsl.ko
0x7851be11	tfa98xx_get_probe_status	module	1	machine_dlkm.ko
0xf9211380	tmelog_process_request	module	1	tz_log_dlkm.ko
0xa5851072	to_pdrv_policy_node	module	1	stm_p_ost.ko
0x32fec85c	ts_mmi_dev_register	module	1	goodix_brl_thp.ko
0xb312f770	ts_mmi_dev_unregister	module	1	goodix_brl_thp.ko
0x0a227d4d	unregister_hboost_event_notifier	module	2	qcom-hv-haptics.ko,swr_haptics_dlkm.ko
0x3cea6a07	unregister_phy_device	module	1	pci_phy_access.ko
0xe0477027	update_phy_device_nr_lanes	module	1	pci_phy_access.ko
0x28cddbd6	usb_add_redriver	module	2	nb7vpq904m.ko,ps5169.ko
0x43c1659c	usb_add_repeater_dev	module	1	repeater-qti-pmic-eusb2.ko
0x838e676f	usb_get_redriver_by_phandle	module	1	dwc3-msm.ko
0xa12b90e6	usb_get_repeater_by_phandle	module	1	dwc3-msm.ko
0x505fdf80	usb_gsi_ep_op	module	1	usb_f_gsi.ko
0xd66fc26c	usb_put_redriver	module	1	dwc3-msm.ko
0x5da5921f	usb_qdss_alloc_req	module	1	coresight-tmc.ko
0x6456efee	usb_qdss_close	module	1	coresight-tmc.ko
0x6456efee	usb_qdss_free_req	module	1	coresight-tmc.ko
0x2685b0df	usb_qdss_open	module	1	coresight-tmc.ko
0xa871dd00	usb_qdss_write	module	1	coresight-tmc.ko
0xfbf3ebdc	usb_redriver_gadget_pullup_enter	module	1	dwc3-msm.ko
0xfbf3ebdc	usb_redriver_gadget_pullup_exit	module	1	dwc3-msm.ko
0x010c7b2c	usb_redriver_host_powercycle	module	1	dwc3-msm.ko
0xb4c7b3b2	usb_redriver_notify_connect	module	1	dwc3-msm.ko
0x010c7b2c	usb_redriver_notify_disconnect	module	1	dwc3-msm.ko
0x71d14e02	usb_redriver_release_lanes	module	1	dwc3-msm.ko
0x28cddbd6	usb_remove_redriver	module	2	nb7vpq904m.ko,ps5169.ko
0x3152af10	usb_remove_repeater_dev	module	1	repeater-qti-pmic-eusb2.ko
0xc536ffd0	wcd9378_codec_get_dev_num	module	1	machine_dlkm.ko
0x880359fe	wcd9378_info_create_codec_entry	module	1	machine_dlkm.ko
0x59396197	wcd9378_mbhc_hs_detect	module	1	machine_dlkm.ko
0xc536ffd0	wcd937x_codec_get_dev_num	module	1	machine_dlkm.ko
0xc536ffd0	wcd937x_get_codec_variant	module	1	machine_dlkm.ko
0x880359fe	wcd937x_info_create_codec_entry	module	1	machine_dlkm.ko
0x59396197	wcd937x_mbhc_hs_detect	module	1	machine_dlkm.ko
0x0828d2de	wcd939x_codec_force_enable_micbias_v2	module	1	swr_dmic_dlkm.ko
0xc536ffd0	wcd939x_codec_get_dev_num	module	1	machine_dlkm.ko
0xc536ffd0	wcd939x_get_codec_variant	module	1	machine_dlkm.ko
0x880359fe	wcd939x_info_create_codec_entry	module	1	machine_dlkm.ko
0x59396197	wcd939x_mbhc_hs_detect	module	1	machine_dlkm.ko
0x1c4a6898	wcd939x_slave_register_notify	module	1	wcd939x_dlkm.ko
0x18812052	wcd939x_swr_dmic_register_notifier	module	1	swr_dmic_dlkm.ko
0x824ecf8a	wcd_cal_create_hwdep	module	3	wcd937x_dlkm.ko,wcd938x_dlkm.ko
0xe7b64a20	wcd_cls_h_fsm	module	3	wcd937x_dlkm.ko,wcd938x_dlkm.ko
0x75bf3cd4	wcd_cls_h_init	module	4	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0x82070e40	wcd_clsh_set_hph_mode	module	1	wcd938x_dlkm.ko
0x226f44bf	wcd_disable_irq	module	6	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0x226f44bf	wcd_enable_irq	module	5	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0xbce694a3	wcd_free_irq	module	5	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0xd1ddb0fa	wcd_irq_exit	module	6	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0x4f79ba54	wcd_irq_init	module	6	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0xa74c05ff	wcd_mbhc_deinit	module	4	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0xfac1af59	wcd_mbhc_get_impedance	module	4	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0x03375d00	wcd_mbhc_init	module	4	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0xef4f44cc	wcd_mbhc_start	module	4	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0xa74c05ff	wcd_mbhc_stop	module	4	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0x69f89781	wcd_request_irq	module	6	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0xe4577f2a	wcd_usbss_audio_config	module	1	wcd939x_dlkm.ko
0xad8448e7	wcd_usbss_dpdm_switch_update	module	1	dwc3-msm.ko
0x61dd645d	wcd_usbss_get_sbu_switch_orientation	module	1	wcd939x_dlkm.ko
0x2992bfd4	wcd_usbss_reg_notifier	module	2	mbhc_dlkm.ko,msm_drm.ko
0xdeaa22aa	wcd_usbss_register_update	module	1	wcd939x_dlkm.ko
0x2be9582f	wcd_usbss_set_linearizer_sw_tap	module	1	wcd939x_dlkm.ko
0x88e9b7b8	wcd_usbss_set_switch_settings_enable	module	1	wcd939x_dlkm.ko
0x9aa26819	wcd_usbss_switch_update	module	4	dwc3-msm.ko,machine_dlkm.ko
0x2992bfd4	wcd_usbss_unreg_notifier	module	2	mbhc_dlkm.ko,msm_drm.ko
0x7851be11	wcd_usbss_update_default_trim	module	1	wcd939x_dlkm.ko
0x169850c9	wcdcal_get_fw_cal	module	4	wcd9378_dlkm.ko,wcd937x_dlkm.ko
0xd272d446	wcnss_check_pool_lists	module	1	qca_cld3_peach_v2.ko
0x61724803	wcnss_prealloc_get	module	1	qca_cld3_peach_v2.ko
0x132082dc	wcnss_prealloc_put	module	1	qca_cld3_peach_v2.ko
0xd36f10a1	wiphy_delayed_work_cancel	module	1	mac80211.ko
0xd36f10a1	wiphy_delayed_work_flush	module	1	mac80211.ko
0x13addbcd	wiphy_delayed_work_pending	module	1	mac80211.ko
0x080f9ccd	wiphy_delayed_work_queue	module	1	mac80211.ko
0xb0f9b474	wiphy_delayed_work_timer	module	1	mac80211.ko
0x27c25465	wiphy_free	module	2	mac80211.ko,qca_cld3_peach_v2.ko
0x8f4cead3	wiphy_new_nm	module	2	mac80211.ko,qca_cld3_peach_v2.ko
0x2cd5222d	wiphy_register	module	2	mac80211.ko,qca_cld3_peach_v2.ko
0xaf16bbb4	wiphy_to_ieee80211_hw	module	1	wonder.ko
0x27c25465	wiphy_unregister	module	2	mac80211.ko,qca_cld3_peach_v2.ko
0x9796c5c5	wiphy_work_cancel	module	1	mac80211.ko
0x9796c5c5	wiphy_work_flush	module	1	mac80211.ko
0x9796c5c5	wiphy_work_queue	module	1	mac80211.ko
0x2318cc47	wled_flash_led_prepare	module	1	camera.ko
0x46395360	wlfw_antenna_grant_req_msg_v01_ei	module	1	cnss2.ko
0x6256c8ff	wlfw_antenna_grant_resp_msg_v01_ei	module	1	cnss2.ko
0x0ee6645e	wlfw_antenna_switch_req_msg_v01_ei	module	1	cnss2.ko
0xbb3791bd	wlfw_antenna_switch_resp_msg_v01_ei	module	1	cnss2.ko
0xbb3791bd	wlfw_athdiag_read_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x9f580a22	wlfw_athdiag_read_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x9f580a22	wlfw_athdiag_write_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_athdiag_write_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x46395360	wlfw_aux_uc_info_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_aux_uc_info_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x03798100	wlfw_bdf_download_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xf3e8a683	wlfw_bdf_download_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x46395360	wlfw_cal_done_ind_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xf6ebbee7	wlfw_cal_report_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_cal_report_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x0ee6645e	wlfw_cap_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x4e37d448	wlfw_cap_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x0ee6645e	wlfw_device_info_req_msg_v01_ei	module	1	icnss2.ko
0xda18d842	wlfw_device_info_resp_msg_v01_ei	module	1	icnss2.ko
0xbb3791bd	wlfw_driver_async_data_ind_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x46395360	wlfw_dynamic_feature_mask_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xf3e8a683	wlfw_dynamic_feature_mask_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xd7873d1c	wlfw_fw_init_done_ind_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x0ee6645e	wlfw_fw_mem_ready_ind_msg_v01_ei	module	1	cnss2.ko
0x0ee6645e	wlfw_fw_ready_ind_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xbb3791bd	wlfw_get_info_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_get_info_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xbf1d5b7a	wlfw_host_cap_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_host_cap_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x537c57f2	wlfw_ind_register_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xbb3791bd	wlfw_ind_register_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x46395360	wlfw_ini_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_ini_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x46395360	wlfw_m3_dump_upload_done_req_msg_v01_ei	module	1	icnss2.ko
0x6256c8ff	wlfw_m3_dump_upload_done_resp_msg_v01_ei	module	1	icnss2.ko
0xbb3791bd	wlfw_m3_dump_upload_segments_req_ind_msg_v01_ei	module	1	icnss2.ko
0x46395360	wlfw_m3_info_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_m3_info_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x46395360	wlfw_mac_addr_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_mac_addr_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_misc_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_misc_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x46395360	wlfw_msa_info_req_msg_v01_ei	module	1	icnss2.ko
0xbb3791bd	wlfw_msa_info_resp_msg_v01_ei	module	1	icnss2.ko
0x9f580a22	wlfw_msa_ready_ind_msg_v01_ei	module	1	icnss2.ko
0x0ee6645e	wlfw_msa_ready_req_msg_v01_ei	module	1	icnss2.ko
0x6256c8ff	wlfw_msa_ready_resp_msg_v01_ei	module	1	icnss2.ko
0x6256c8ff	wlfw_pcie_gen_switch_req_msg_v01_ei	module	1	cnss2.ko
0x6256c8ff	wlfw_pcie_gen_switch_resp_msg_v01_ei	module	1	cnss2.ko
0xd7873d1c	wlfw_pin_connect_result_ind_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x46395360	wlfw_power_save_req_msg_v01_ei	module	1	icnss2.ko
0xb6a874e3	wlfw_qdss_trace_config_download_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_qdss_trace_config_download_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_qdss_trace_data_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x92c7ef7c	wlfw_qdss_trace_data_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xbb3791bd	wlfw_qdss_trace_free_ind_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x9f580a22	wlfw_qdss_trace_mem_info_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_qdss_trace_mem_info_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xd7873d1c	wlfw_qdss_trace_mode_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_qdss_trace_mode_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x46395360	wlfw_qdss_trace_req_mem_ind_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xd2842578	wlfw_qdss_trace_save_ind_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x0ee6645e	wlfw_rejuvenate_ack_req_msg_v01_ei	module	1	icnss2.ko
0x6256c8ff	wlfw_rejuvenate_ack_resp_msg_v01_ei	module	1	icnss2.ko
0xf6ebbee7	wlfw_rejuvenate_ind_msg_v01_ei	module	1	icnss2.ko
0x46395360	wlfw_request_mem_ind_msg_v01_ei	module	1	cnss2.ko
0xf6ebbee7	wlfw_respond_get_info_ind_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x46395360	wlfw_respond_mem_req_msg_v01_ei	module	1	cnss2.ko
0x9f580a22	wlfw_respond_mem_resp_msg_v01_ei	module	1	cnss2.ko
0x46395360	wlfw_shutdown_req_msg_v01_ei	module	1	icnss2.ko
0x6256c8ff	wlfw_shutdown_resp_msg_v01_ei	module	1	icnss2.ko
0x46395360	wlfw_soc_wake_req_msg_v01_ei	module	1	icnss2.ko
0x6256c8ff	wlfw_soc_wake_resp_msg_v01_ei	module	1	icnss2.ko
0x46395360	wlfw_soft_sku_info_req_msg_v01_ei	module	1	cnss2.ko
0x6256c8ff	wlfw_soft_sku_info_resp_msg_v01_ei	module	1	cnss2.ko
0x46395360	wlfw_subsys_restart_level_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_subsys_restart_level_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xbb3791bd	wlfw_tme_lite_info_req_msg_v01_ei	module	1	cnss2.ko
0x6256c8ff	wlfw_tme_lite_info_resp_msg_v01_ei	module	1	cnss2.ko
0x6256c8ff	wlfw_vbatt_req_msg_v01_ei	module	1	icnss2.ko
0x6256c8ff	wlfw_vbatt_resp_msg_v01_ei	module	1	icnss2.ko
0x03798100	wlfw_wfc_call_status_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_wfc_call_status_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xda18d842	wlfw_wfc_call_twt_config_ind_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0xe63fd803	wlfw_wlan_cfg_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_wlan_cfg_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x46395360	wlfw_wlan_hw_init_cfg_req_msg_v01_ei	module	1	icnss2.ko
0x6256c8ff	wlfw_wlan_hw_init_cfg_resp_msg_v01_ei	module	1	icnss2.ko
0xb6a874e3	wlfw_wlan_mode_req_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_wlan_mode_resp_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x6256c8ff	wlfw_xo_trim_ind_msg_v01_ei	module	2	cnss2.ko,icnss2.ko
0x990fcc15	wsa883x_codec_get_dev_num	module	1	machine_dlkm.ko
0x165e8155	wsa883x_codec_info_create_codec_entry	module	1	machine_dlkm.ko
0x2cbf240a	wsa883x_set_channel_map	module	1	machine_dlkm.ko
0x990fcc15	wsa884x_codec_get_dev_num	module	1	machine_dlkm.ko
0x165e8155	wsa884x_codec_info_create_codec_entry	module	1	machine_dlkm.ko
0x2cbf240a	wsa884x_set_channel_map	module	1	machine_dlkm.ko
0x1adb0f8b	zs_compact	module	2	moto_swap5.ko,zram.ko
0x47767183	zs_create_pool	module	2	moto_swap5.ko,zram.ko
0x9ec155af	zs_destroy_pool	module	2	moto_swap5.ko,zram.ko
0x67f232bf	zs_free	module	2	moto_swap5.ko,zram.ko
0x1adb0f8b	zs_get_total_pages	module	2	moto_swap5.ko,zram.ko
0xa8db768c	zs_huge_class_size	module	2	moto_swap5.ko,zram.ko
0x36f39fe1	zs_malloc	module	2	moto_swap5.ko,zram.ko
0xe372115a	zs_map_object	module	2	moto_swap5.ko,zram.ko
0xcb0c1dfc	zs_pool_stats	module	2	moto_swap5.ko,zram.ko
0x67f232bf	zs_unmap_object	module	2	moto_swap5.ko,zram.ko
0x762004be	__traceiter_bw_hwmon_debug	unknown	1	bwmon.ko
0x8201dbb5	__traceiter_bw_hwmon_meas	unknown	1	bwmon.ko
0xe85b5966	__traceiter_bw_hwmon_update	unknown	1	bwmon.ko
0xd8a7038d	__traceiter_memlat_dev_meas	unknown	1	memlat.ko
0x037a8d4c	__traceiter_memlat_dev_update	unknown	1	memlat.ko
0x7c5aa8a7	__tracepoint_bw_hwmon_debug	unknown	1	bwmon.ko
0x7c5aa8a7	__tracepoint_bw_hwmon_meas	unknown	1	bwmon.ko
0x7c5aa8a7	__tracepoint_bw_hwmon_update	unknown	1	bwmon.ko
0x7c5aa8a7	__tracepoint_memlat_dev_meas	unknown	1	memlat.ko
0x7c5aa8a7	__tracepoint_memlat_dev_update	unknown	1	memlat.ko
0xfa271a50	arc4_crypt	unknown	1	mac80211.ko
0x6087a862	arc4_setkey	unknown	1	mac80211.ko
0x885fbfd6	clk_alpha_pll_lucid_evo_ops	unknown	2	camcc-chora.ko,gpucc-chora.ko
0x885fbfd6	clk_alpha_pll_postdiv_lucid_evo_ops	unknown	2	camcc-chora.ko,gpucc-chora.ko
0xa5192fa0	clk_alpha_pll_regs	unknown	2	camcc-chora.ko,gpucc-chora.ko
0x885fbfd6	clk_alpha_pll_rivian_evo_ops	unknown	1	camcc-chora.ko
0x885fbfd6	clk_branch2_aon_ops	unknown	1	gpucc-chora.ko
0x885fbfd6	clk_branch2_ops	unknown	2	camcc-chora.ko,gpucc-chora.ko
0x1a957651	clk_debug_measure_register	unknown	2	debugcc-alor.ko,debugcc-chora.ko
0x8de8b78b	clk_debug_mux_ops	unknown	2	debugcc-alor.ko,debugcc-chora.ko
0xeffa3a35	clk_dummy_ops	unknown	2	debugcc-alor.ko,debugcc-chora.ko
0x0d118103	clk_lucid_evo_pll_configure	unknown	2	camcc-chora.ko,gpucc-chora.ko
0x885fbfd6	clk_rcg2_ops	unknown	2	camcc-chora.ko,gpucc-chora.ko
0x885fbfd6	clk_regmap_div_ro_ops	unknown	1	gpucc-chora.ko
0x0d118103	clk_rivian_evo_pll_configure	unknown	1	camcc-chora.ko
0x4d64b501	cmd_db_read_addr	unknown	2	cnss2.ko,msm_kgsl.ko
0x820cc539	cmd_db_read_aux_data	unknown	1	msm_kgsl.ko
0x7851be11	cmd_db_ready	unknown	1	cnss2.ko
0xdd98a2ad	core_ctl_notifier_register	unknown	1	msm_performance.ko
0xdd98a2ad	core_ctl_notifier_unregister	unknown	1	msm_performance.ko
0xd0590b11	cpu_logical_to_phys	unknown	1	memlat.ko
0x591cb0f8	crm_dump_regs	unknown	1	pci-msm-drv.ko
0x161d4845	crm_get_device	unknown	3	camera.ko,msm_drm.ko
0x3593258e	crm_read_curr_perf_ol	unknown	1	pci-msm-drv.ko
0xfa602d8a	crm_write_perf_ol	unknown	2	msm_drm.ko,pci-msm-drv.ko
0x69ccc88e	crm_write_pwr_states	unknown	3	camera.ko,msm_drm.ko
0xfce71402	devm_clk_register_debug_mux	unknown	2	debugcc-alor.ko,debugcc-chora.ko
0xea7f7efb	devm_regmap_qti_debugfs_register	unknown	13	fsa4480_i2c.ko,lpass_cdc_dlkm.ko
0x1223759c	devm_regmap_qti_debugfs_unregister	unknown	3	qmp_dlkm.ko,simple_amp_dlkm.ko
0xe4205057	devm_regulator_debug_register	unknown	2	qcom-amoled-regulator.ko,qti-fixed-regulator.ko
0x01820f36	devm_regulator_proxy_consumer_register	unknown	1	qti-fixed-regulator.ko
0x32bab4d1	gdsc_gx_do_nothing_enable	unknown	1	gpucc-chora.ko
0xe31fc928	geni_gsi_common_request_channel	unknown	1	i3c-master-msm-geni.ko
0x7fbe66c9	get_qcom_scmi_device	unknown	7	coresight-uetm.ko,cpucp_log.ko
0x9eb4b15b	get_si_object	unknown	1	smcinvoke_dlkm.ko
0x5413fd80	gh_dbl_read_and_clean	unknown	3	dmesg_dumper.ko,gh_panic_notifier.ko
0x3642c53b	gh_dbl_rx_register	unknown	4	dmesg_dumper.ko,gh_panic_notifier.ko
0x63821090	gh_dbl_rx_unregister	unknown	3	dmesg_dumper.ko,gh_panic_notifier.ko
0x052b3656	gh_dbl_send	unknown	3	dmesg_dumper.ko,gh_panic_notifier.ko
0xe69d4fab	gh_dbl_tx_register	unknown	3	dmesg_dumper.ko,gh_panic_notifier.ko
0x63821090	gh_dbl_tx_unregister	unknown	3	dmesg_dumper.ko,gh_panic_notifier.ko
0x74971fe4	gh_mem_notifier_register	unknown	2	gh_tlmm_vm_mem_access.ko,msm_drm.ko
0xdc3bddd1	gh_mem_notifier_unregister	unknown	2	gh_tlmm_vm_mem_access.ko,msm_drm.ko
0x15cc1466	gh_msgq_recv	unknown	3	msm-eva.ko,msm_drm.ko
0x15cc1466	gh_msgq_recv_killable	unknown	1	smmu_proxy_dlkm.ko
0x7cf556c5	gh_msgq_register	unknown	3	msm-eva.ko,msm_drm.ko
0x5e4deb10	gh_msgq_send	unknown	3	msm-eva.ko,msm_drm.ko
0x7e9f6ebf	gh_msgq_unregister	unknown	2	msm_drm.ko,smmu_proxy_dlkm.ko
0xcfe49a00	gh_poll_vcpu_run	unknown	1	gh_panic_notifier.ko
0xcfe49a00	gh_rm_console_close	unknown	1	hvc_gunyah.ko
0xcfe49a00	gh_rm_console_flush	unknown	1	hvc_gunyah.ko
0xcfe49a00	gh_rm_console_open	unknown	1	hvc_gunyah.ko
0xfc9f0191	gh_rm_console_write	unknown	1	hvc_gunyah.ko
0xdabeed4a	gh_rm_get_vm_name	unknown	4	gh_irq_lend.ko,gh_panic_notifier.ko
0x9b16af5a	gh_rm_irq_to_virq	unknown	1	gh_irq_lend.ko
